,step,name,type,value,0
41206,,,,,metric
41207,,,,,0.50634765625
41208,,,,,1159
41209,,,,,Per-ep reward
41210,,,,,metric
41211,,,,,574.49609375
41212,,,,,1159
41213,,,,,Megabytes sent
41214,,,,,metric
41215,,,,,324.9858397245407
41216,,,,,1159
41217,,,,,Round megabytes sent
41218,,,,,metric
41219,,,,,0.379761
41220,,,,,1159
41221,,,,,Chosen CW
41222,,,,,metric
41223,,,,,128.0
41224,,,,,1159
41225,,,,,Station count
41226,,,,,metric
41227,,,,,14.0
41228,,,,,1159
41229,,,,,Current throughput
41230,,,,,metric
41231,,,,,37.194218
41232,,,,,1159
41233,,,,,Fairness index
41234,,,,,metric
41235,,,,,0.932277
41236,,,,,1159
41237,,,,,Observation 0
41238,,,,,metric
41239,,,,,0.5594527699549993
41240,,,,,1159
41241,,,,,loss
41242,,,,,metric
41243,,,,,0.0019715044495023848
41244,,,,,1159
41245,,,,,Observation 1
41246,,,,,metric
41247,,,,,0.03068751444053004
41248,,,,,1159
41249,,,,,loss
41250,,,,,metric
41251,,,,,0.0019715044495023848
41252,,,,,1160
41253,,,,,Round reward
41254,,,,,metric
41255,,,,,0.50634765625
41256,,,,,1160
41257,,,,,Per-ep reward
41258,,,,,metric
41259,,,,,575.00244140625
41260,,,,,1160
41261,,,,,Megabytes sent
41262,,,,,metric
41263,,,,,325.3656007349491
41264,,,,,1160
41265,,,,,Round megabytes sent
41266,,,,,metric
41267,,,,,0.379761
41268,,,,,1160
41269,,,,,Chosen CW
41270,,,,,metric
41271,,,,,128.0
41272,,,,,1160
41273,,,,,Station count
41274,,,,,metric
41275,,,,,14.0
41276,,,,,1160
41277,,,,,Current throughput
41278,,,,,metric
41279,,,,,37.227726
41280,,,,,1160
41281,,,,,Fairness index
41282,,,,,metric
41283,,,,,0.936246
41284,,,,,1160
41285,,,,,Observation 0
41286,,,,,metric
41287,,,,,0.5594717827439308
41288,,,,,1160
41289,,,,,loss
41290,,,,,metric
41291,,,,,0.0019715044495023848
41292,,,,,1160
41293,,,,,Observation 1
41294,,,,,metric
41295,,,,,0.03073092915293612
41296,,,,,1160
41297,,,,,loss
41298,,,,,metric
41299,,,,,0.0019715044495023848
41300,,,,,1161
41301,,,,,Round reward
41302,,,,,metric
41303,,,,,0.5361328125
41304,,,,,1161
41305,,,,,Per-ep reward
41306,,,,,metric
41307,,,,,575.53857421875
41308,,,,,1161
41309,,,,,Megabytes sent
41310,,,,,metric
41311,,,,,325.7677007317543
41312,,,,,1161
41313,,,,,Round megabytes sent
41314,,,,,metric
41315,,,,,0.4021
41316,,,,,1161
41317,,,,,Chosen CW
41318,,,,,metric
41319,,,,,128.0
41320,,,,,1161
41321,,,,,Station count
41322,,,,,metric
41323,,,,,14.0
41324,,,,,1161
41325,,,,,Current throughput
41326,,,,,metric
41327,,,,,37.205387
41328,,,,,1161
41329,,,,,Fairness index
41330,,,,,metric
41331,,,,,0.939346
41332,,,,,1161
41333,,,,,Observation 0
41334,,,,,metric
41335,,,,,0.5594856893022856
41336,,,,,1161
41337,,,,,loss
41338,,,,,metric
41339,,,,,0.0019715044495023848
41340,,,,,1161
41341,,,,,Observation 1
41342,,,,,metric
41343,,,,,0.03069195073972624
41344,,,,,1161
41345,,,,,loss
41346,,,,,metric
41347,,,,,0.0019715044495023848
41348,,,,,1162
41349,,,,,Round reward
41350,,,,,metric
41351,,,,,0.521240234375
41352,,,,,1162
41353,,,,,Per-ep reward
41354,,,,,metric
41355,,,,,576.059814453125
41356,,,,,1162
41357,,,,,Megabytes sent
41358,,,,,metric
41359,,,,,326.1586307287216
41360,,,,,1162
41361,,,,,Round megabytes sent
41362,,,,,metric
41363,,,,,0.39093
41364,,,,,1162
41365,,,,,Chosen CW
41366,,,,,metric
41367,,,,,128.0
41368,,,,,1162
41369,,,,,Station count
41370,,,,,metric
41371,,,,,14.0
41372,,,,,1162
41373,,,,,Current throughput
41374,,,,,metric
41375,,,,,37.205387
41376,,,,,1162
41377,,,,,Fairness index
41378,,,,,metric
41379,,,,,0.942918
41380,,,,,1162
41381,,,,,Observation 0
41382,,,,,metric
41383,,,,,0.5595075322190921
41384,,,,,1162
41385,,,,,loss
41386,,,,,metric
41387,,,,,0.0019715044495023848
41388,,,,,1162
41389,,,,,Observation 1
41390,,,,,metric
41391,,,,,0.030694631784175246
41392,,,,,1162
41393,,,,,loss
41394,,,,,metric
41395,,,,,0.0019715044495023848
41396,,,,,1163
41397,,,,,Round reward
41398,,,,,metric
41399,,,,,0.491455078125
41400,,,,,1163
41401,,,,,Per-ep reward
41402,,,,,metric
41403,,,,,576.55126953125
41404,,,,,1163
41405,,,,,Megabytes sent
41406,,,,,metric
41407,,,,,326.52722173929214
41408,,,,,1163
41409,,,,,Round megabytes sent
41410,,,,,metric
41411,,,,,0.368591
41412,,,,,1163
41413,,,,,Chosen CW
41414,,,,,metric
41415,,,,,128.0
41416,,,,,1163
41417,,,,,Station count
41418,,,,,metric
41419,,,,,14.0
41420,,,,,1163
41421,,,,,Current throughput
41422,,,,,metric
41423,,,,,37.18305
41424,,,,,1163
41425,,,,,Fairness index
41426,,,,,metric
41427,,,,,0.945616
41428,,,,,1163
41429,,,,,Observation 0
41430,,,,,metric
41431,,,,,0.5595296414693197
41432,,,,,1163
41433,,,,,loss
41434,,,,,metric
41435,,,,,0.0019715044495023848
41436,,,,,1163
41437,,,,,Observation 1
41438,,,,,metric
41439,,,,,0.030709170482818182
41440,,,,,1163
41441,,,,,loss
41442,,,,,metric
41443,,,,,0.0019715044495023848
41444,,,,,1164
41445,,,,,Round reward
41446,,,,,metric
41447,,,,,0.551025390625
41448,,,,,1164
41449,,,,,Per-ep reward
41450,,,,,metric
41451,,,,,577.102294921875
41452,,,,,1164
41453,,,,,Megabytes sent
41454,,,,,metric
41455,,,,,326.9404907524586
41456,,,,,1164
41457,,,,,Round megabytes sent
41458,,,,,metric
41459,,,,,0.413269
41460,,,,,1164
41461,,,,,Chosen CW
41462,,,,,metric
41463,,,,,128.0
41464,,,,,1164
41465,,,,,Station count
41466,,,,,metric
41467,,,,,14.0
41468,,,,,1164
41469,,,,,Current throughput
41470,,,,,metric
41471,,,,,37.194218
41472,,,,,1164
41473,,,,,Fairness index
41474,,,,,metric
41475,,,,,0.947706
41476,,,,,1164
41477,,,,,Observation 0
41478,,,,,metric
41479,,,,,0.5595518704255422
41480,,,,,1164
41481,,,,,loss
41482,,,,,metric
41483,,,,,0.0019715044495023848
41484,,,,,1164
41485,,,,,Observation 1
41486,,,,,metric
41487,,,,,0.03065194405206642
41488,,,,,1164
41489,,,,,loss
41490,,,,,metric
41491,,,,,0.0019715044495023848
41492,,,,,1165
41493,,,,,Round reward
41494,,,,,metric
41495,,,,,0.4765625
41496,,,,,1165
41497,,,,,Per-ep reward
41498,,,,,metric
41499,,,,,577.578857421875
41500,,,,,1165
41501,,,,,Megabytes sent
41502,,,,,metric
41503,,,,,327.29791274666786
41504,,,,,1165
41505,,,,,Round megabytes sent
41506,,,,,metric
41507,,,,,0.357422
41508,,,,,1165
41509,,,,,Chosen CW
41510,,,,,metric
41511,,,,,128.0
41512,,,,,1165
41513,,,,,Station count
41514,,,,,metric
41515,,,,,14.0
41516,,,,,1165
41517,,,,,Current throughput
41518,,,,,metric
41519,,,,,37.205387
41520,,,,,1165
41521,,,,,Fairness index
41522,,,,,metric
41523,,,,,0.950592
41524,,,,,1165
41525,,,,,Observation 0
41526,,,,,metric
41527,,,,,0.5596108585596085
41528,,,,,1165
41529,,,,,loss
41530,,,,,metric
41531,,,,,0.0019715044495023848
41532,,,,,1165
41533,,,,,Observation 1
41534,,,,,metric
41535,,,,,0.030643088721060856
41536,,,,,1165
41537,,,,,loss
41538,,,,,metric
41539,,,,,0.0019715044495023848
41540,,,,,1166
41541,,,,,Round reward
41542,,,,,metric
41543,,,,,0.4765625
41544,,,,,1166
41545,,,,,Per-ep reward
41546,,,,,metric
41547,,,,,578.055419921875
41548,,,,,1166
41549,,,,,Megabytes sent
41550,,,,,metric
41551,,,,,327.65533474087715
41552,,,,,1166
41553,,,,,Round megabytes sent
41554,,,,,metric
41555,,,,,0.357422
41556,,,,,1166
41557,,,,,Chosen CW
41558,,,,,metric
41559,,,,,128.0
41560,,,,,1166
41561,,,,,Station count
41562,,,,,metric
41563,,,,,14.0
41564,,,,,1166
41565,,,,,Current throughput
41566,,,,,metric
41567,,,,,37.13837
41568,,,,,1166
41569,,,,,Fairness index
41570,,,,,metric
41571,,,,,0.951908
41572,,,,,1166
41573,,,,,Observation 0
41574,,,,,metric
41575,,,,,0.5595000102122625
41576,,,,,1166
41577,,,,,loss
41578,,,,,metric
41579,,,,,0.0019715044495023848
41580,,,,,1166
41581,,,,,Observation 1
41582,,,,,metric
41583,,,,,0.03045352929463295
41584,,,,,1166
41585,,,,,loss
41586,,,,,metric
41587,,,,,0.0019715044495023848
41588,,,,,1167
41589,,,,,Round reward
41590,,,,,metric
41591,,,,,0.491455078125
41592,,,,,1167
41593,,,,,Per-ep reward
41594,,,,,metric
41595,,,,,578.546875
41596,,,,,1167
41597,,,,,Megabytes sent
41598,,,,,metric
41599,,,,,328.0239257514477
41600,,,,,1167
41601,,,,,Round megabytes sent
41602,,,,,metric
41603,,,,,0.368591
41604,,,,,1167
41605,,,,,Chosen CW
41606,,,,,metric
41607,,,,,64.0
41608,,,,,1167
41609,,,,,Station count
41610,,,,,metric
41611,,,,,14.0
41612,,,,,1167
41613,,,,,Current throughput
41614,,,,,metric
41615,,,,,37.1272
41616,,,,,1167
41617,,,,,Fairness index
41618,,,,,metric
41619,,,,,0.95365
41620,,,,,1167
41621,,,,,Observation 0
41622,,,,,metric
41623,,,,,0.559534969429175
41624,,,,,1167
41625,,,,,loss
41626,,,,,metric
41627,,,,,0.0019715044495023848
41628,,,,,1167
41629,,,,,Observation 1
41630,,,,,metric
41631,,,,,0.030345040132462798
41632,,,,,1167
41633,,,,,loss
41634,,,,,metric
41635,,,,,0.0019715044495023848
41636,,,,,1168
41637,,,,,Round reward
41638,,,,,metric
41639,,,,,0.50634765625
41640,,,,,1168
41641,,,,,Per-ep reward
41642,,,,,metric
41643,,,,,579.05322265625
41644,,,,,1168
41645,,,,,Megabytes sent
41646,,,,,metric
41647,,,,,328.4036867618561
41648,,,,,1168
41649,,,,,Round megabytes sent
41650,,,,,metric
41651,,,,,0.379761
41652,,,,,1168
41653,,,,,Chosen CW
41654,,,,,metric
41655,,,,,128.0
41656,,,,,1168
41657,,,,,Station count
41658,,,,,metric
41659,,,,,14.0
41660,,,,,1168
41661,,,,,Current throughput
41662,,,,,metric
41663,,,,,37.1272
41664,,,,,1168
41665,,,,,Fairness index
41666,,,,,metric
41667,,,,,0.955239
41668,,,,,1168
41669,,,,,Observation 0
41670,,,,,metric
41671,,,,,0.5598313160737355
41672,,,,,1168
41673,,,,,loss
41674,,,,,metric
41675,,,,,0.0019715044495023848
41676,,,,,1168
41677,,,,,Observation 1
41678,,,,,metric
41679,,,,,0.030272264765842237
41680,,,,,1168
41681,,,,,loss
41682,,,,,metric
41683,,,,,0.0019715044495023848
41684,,,,,1169
41685,,,,,Round reward
41686,,,,,metric
41687,,,,,0.431884765625
41688,,,,,1169
41689,,,,,Per-ep reward
41690,,,,,metric
41691,,,,,579.485107421875
41692,,,,,1169
41693,,,,,Megabytes sent
41694,,,,,metric
41695,,,,,328.72760075330734
41696,,,,,1169
41697,,,,,Round megabytes sent
41698,,,,,metric
41699,,,,,0.323914
41700,,,,,1169
41701,,,,,Chosen CW
41702,,,,,metric
41703,,,,,64.0
41704,,,,,1169
41705,,,,,Station count
41706,,,,,metric
41707,,,,,14.0
41708,,,,,1169
41709,,,,,Current throughput
41710,,,,,metric
41711,,,,,37.104862
41712,,,,,1169
41713,,,,,Fairness index
41714,,,,,metric
41715,,,,,0.956729
41716,,,,,1169
41717,,,,,Observation 0
41718,,,,,metric
41719,,,,,0.5598498196403185
41720,,,,,1169
41721,,,,,loss
41722,,,,,metric
41723,,,,,0.0019715044495023848
41724,,,,,1169
41725,,,,,Observation 1
41726,,,,,metric
41727,,,,,0.030292938799539534
41728,,,,,1169
41729,,,,,loss
41730,,,,,metric
41731,,,,,0.0019715044495023848
41732,,,,,1170
41733,,,,,Round reward
41734,,,,,metric
41735,,,,,0.50634765625
41736,,,,,1170
41737,,,,,Per-ep reward
41738,,,,,metric
41739,,,,,579.991455078125
41740,,,,,1170
41741,,,,,Megabytes sent
41742,,,,,metric
41743,,,,,329.10736176371574
41744,,,,,1170
41745,,,,,Round megabytes sent
41746,,,,,metric
41747,,,,,0.379761
41748,,,,,1170
41749,,,,,Chosen CW
41750,,,,,metric
41751,,,,,128.0
41752,,,,,1170
41753,,,,,Station count
41754,,,,,metric
41755,,,,,14.0
41756,,,,,1170
41757,,,,,Current throughput
41758,,,,,metric
41759,,,,,37.1272
41760,,,,,1170
41761,,,,,Fairness index
41762,,,,,metric
41763,,,,,0.958606
41764,,,,,1170
41765,,,,,Observation 0
41766,,,,,metric
41767,,,,,0.5603010964393615
41768,,,,,1170
41769,,,,,loss
41770,,,,,metric
41771,,,,,0.0019715044495023848
41772,,,,,1170
41773,,,,,Observation 1
41774,,,,,metric
41775,,,,,0.03043194453895524
41776,,,,,1170
41777,,,,,loss
41778,,,,,metric
41779,,,,,0.0019715044495023848
41780,,,,,1171
41781,,,,,Round reward
41782,,,,,metric
41783,,,,,0.4765625
41784,,,,,1171
41785,,,,,Per-ep reward
41786,,,,,metric
41787,,,,,580.468017578125
41788,,,,,1171
41789,,,,,Megabytes sent
41790,,,,,metric
41791,,,,,329.46478375792503
41792,,,,,1171
41793,,,,,Round megabytes sent
41794,,,,,metric
41795,,,,,0.357422
41796,,,,,1171
41797,,,,,Chosen CW
41798,,,,,metric
41799,,,,,128.0
41800,,,,,1171
41801,,,,,Station count
41802,,,,,metric
41803,,,,,14.0
41804,,,,,1171
41805,,,,,Current throughput
41806,,,,,metric
41807,,,,,37.13837
41808,,,,,1171
41809,,,,,Fairness index
41810,,,,,metric
41811,,,,,0.960366
41812,,,,,1171
41813,,,,,Observation 0
41814,,,,,metric
41815,,,,,0.5604124689102173
41816,,,,,1171
41817,,,,,loss
41818,,,,,metric
41819,,,,,0.0019715044495023848
41820,,,,,1171
41821,,,,,Observation 1
41822,,,,,metric
41823,,,,,0.03047365129607618
41824,,,,,1171
41825,,,,,loss
41826,,,,,metric
41827,,,,,0.0019715044495023848
41828,,,,,1172
41829,,,,,Round reward
41830,,,,,metric
41831,,,,,0.461669921875
41832,,,,,1172
41833,,,,,Per-ep reward
41834,,,,,metric
41835,,,,,580.9296875
41836,,,,,1172
41837,,,,,Megabytes sent
41838,,,,,metric
41839,,,,,329.81103575229645
41840,,,,,1172
41841,,,,,Round megabytes sent
41842,,,,,metric
41843,,,,,0.346252
41844,,,,,1172
41845,,,,,Chosen CW
41846,,,,,metric
41847,,,,,128.0
41848,,,,,1172
41849,,,,,Station count
41850,,,,,metric
41851,,,,,14.0
41852,,,,,1172
41853,,,,,Current throughput
41854,,,,,metric
41855,,,,,37.104862
41856,,,,,1172
41857,,,,,Fairness index
41858,,,,,metric
41859,,,,,0.962415
41860,,,,,1172
41861,,,,,Observation 0
41862,,,,,metric
41863,,,,,0.5607302471995353
41864,,,,,1172
41865,,,,,loss
41866,,,,,metric
41867,,,,,0.0019715044495023848
41868,,,,,1172
41869,,,,,Observation 1
41870,,,,,metric
41871,,,,,0.030322609085865072
41872,,,,,1172
41873,,,,,loss
41874,,,,,metric
41875,,,,,0.0019715044495023848
41876,,,,,1173
41877,,,,,Round reward
41878,,,,,metric
41879,,,,,0.50634765625
41880,,,,,1173
41881,,,,,Per-ep reward
41882,,,,,metric
41883,,,,,581.43603515625
41884,,,,,1173
41885,,,,,Megabytes sent
41886,,,,,metric
41887,,,,,330.19079676270485
41888,,,,,1173
41889,,,,,Round megabytes sent
41890,,,,,metric
41891,,,,,0.379761
41892,,,,,1173
41893,,,,,Chosen CW
41894,,,,,metric
41895,,,,,128.0
41896,,,,,1173
41897,,,,,Station count
41898,,,,,metric
41899,,,,,14.0
41900,,,,,1173
41901,,,,,Current throughput
41902,,,,,metric
41903,,,,,37.093693
41904,,,,,1173
41905,,,,,Fairness index
41906,,,,,metric
41907,,,,,0.963976
41908,,,,,1173
41909,,,,,Observation 0
41910,,,,,metric
41911,,,,,0.5610999528566996
41912,,,,,1173
41913,,,,,loss
41914,,,,,metric
41915,,,,,0.0019715044495023848
41916,,,,,1173
41917,,,,,Observation 1
41918,,,,,metric
41919,,,,,0.030545059984554007
41920,,,,,1173
41921,,,,,loss
41922,,,,,metric
41923,,,,,0.0019715044495023848
41924,,,,,1174
41925,,,,,Round reward
41926,,,,,metric
41927,,,,,0.56591796875
41928,,,,,1174
41929,,,,,Per-ep reward
41930,,,,,metric
41931,,,,,582.001953125
41932,,,,,1174
41933,,,,,Megabytes sent
41934,,,,,metric
41935,,,,,330.6152347624302
41936,,,,,1174
41937,,,,,Round megabytes sent
41938,,,,,metric
41939,,,,,0.424438
41940,,,,,1174
41941,,,,,Chosen CW
41942,,,,,metric
41943,,,,,128.0
41944,,,,,1174
41945,,,,,Station count
41946,,,,,metric
41947,,,,,14.0
41948,,,,,1174
41949,,,,,Current throughput
41950,,,,,metric
41951,,,,,37.11603
41952,,,,,1174
41953,,,,,Fairness index
41954,,,,,metric
41955,,,,,0.965468
41956,,,,,1174
41957,,,,,Observation 0
41958,,,,,metric
41959,,,,,0.5612000830968221
41960,,,,,1174
41961,,,,,loss
41962,,,,,metric
41963,,,,,0.0019715044495023848
41964,,,,,1174
41965,,,,,Observation 1
41966,,,,,metric
41967,,,,,0.03051323197657858
41968,,,,,1174
41969,,,,,loss
41970,,,,,metric
41971,,,,,0.0019715044495023848
41972,,,,,1175
41973,,,,,Round reward
41974,,,,,metric
41975,,,,,0.50634765625
41976,,,,,1175
41977,,,,,Per-ep reward
41978,,,,,metric
41979,,,,,582.50830078125
41980,,,,,1175
41981,,,,,Megabytes sent
41982,,,,,metric
41983,,,,,330.9949957728386
41984,,,,,1175
41985,,,,,Round megabytes sent
41986,,,,,metric
41987,,,,,0.379761
41988,,,,,1175
41989,,,,,Chosen CW
41990,,,,,metric
41991,,,,,128.0
41992,,,,,1175
41993,,,,,Station count
41994,,,,,metric
41995,,,,,14.0
41996,,,,,1175
41997,,,,,Current throughput
41998,,,,,metric
41999,,,,,37.11603
42000,,,,,1175
42001,,,,,Fairness index
42002,,,,,metric
42003,,,,,0.966516
42004,,,,,1175
42005,,,,,Observation 0
42006,,,,,metric
42007,,,,,0.561177629729112
42008,,,,,1175
42009,,,,,loss
42010,,,,,metric
42011,,,,,0.0019715044495023848
42012,,,,,1175
42013,,,,,Observation 1
42014,,,,,metric
42015,,,,,0.03060660262465087
42016,,,,,1175
42017,,,,,loss
42018,,,,,metric
42019,,,,,0.0019715044495023848
42020,,,,,1176
42021,,,,,Round reward
42022,,,,,metric
42023,,,,,0.551025390625
42024,,,,,1176
42025,,,,,Per-ep reward
42026,,,,,metric
42027,,,,,583.059326171875
42028,,,,,1176
42029,,,,,Megabytes sent
42030,,,,,metric
42031,,,,,331.408264786005
42032,,,,,1176
42033,,,,,Round megabytes sent
42034,,,,,metric
42035,,,,,0.413269
42036,,,,,1176
42037,,,,,Chosen CW
42038,,,,,metric
42039,,,,,128.0
42040,,,,,1176
42041,,,,,Station count
42042,,,,,metric
42043,,,,,14.0
42044,,,,,1176
42045,,,,,Current throughput
42046,,,,,metric
42047,,,,,37.205387
42048,,,,,1176
42049,,,,,Fairness index
42050,,,,,metric
42051,,,,,0.967861
42052,,,,,1176
42053,,,,,Observation 0
42054,,,,,metric
42055,,,,,0.56124760389328
42056,,,,,1176
42057,,,,,loss
42058,,,,,metric
42059,,,,,0.0019715044495023848
42060,,,,,1176
42061,,,,,Observation 1
42062,,,,,metric
42063,,,,,0.03059058376921177
42064,,,,,1176
42065,,,,,loss
42066,,,,,metric
42067,,,,,0.0019715044495023848
42068,,,,,1177
42069,,,,,Round reward
42070,,,,,metric
42071,,,,,0.5361328125
42072,,,,,1177
42073,,,,,Per-ep reward
42074,,,,,metric
42075,,,,,583.595458984375
42076,,,,,1177
42077,,,,,Megabytes sent
42078,,,,,metric
42079,,,,,331.8103647828102
42080,,,,,1177
42081,,,,,Round megabytes sent
42082,,,,,metric
42083,,,,,0.4021
42084,,,,,1177
42085,,,,,Chosen CW
42086,,,,,metric
42087,,,,,128.0
42088,,,,,1177
42089,,,,,Station count
42090,,,,,metric
42091,,,,,14.0
42092,,,,,1177
42093,,,,,Current throughput
42094,,,,,metric
42095,,,,,37.238895
42096,,,,,1177
42097,,,,,Fairness index
42098,,,,,metric
42099,,,,,0.969451
42100,,,,,1177
42101,,,,,Observation 0
42102,,,,,metric
42103,,,,,0.5614641583959261
42104,,,,,1177
42105,,,,,loss
42106,,,,,metric
42107,,,,,0.0019715044495023848
42108,,,,,1177
42109,,,,,Observation 1
42110,,,,,metric
42111,,,,,0.030558450066602967
42112,,,,,1177
42113,,,,,loss
42114,,,,,metric
42115,,,,,0.0019715044495023848
42116,,,,,1178
42117,,,,,Round reward
42118,,,,,metric
42119,,,,,0.50634765625
42120,,,,,1178
42121,,,,,Per-ep reward
42122,,,,,metric
42123,,,,,584.101806640625
42124,,,,,1178
42125,,,,,Megabytes sent
42126,,,,,metric
42127,,,,,332.1901257932186
42128,,,,,1178
42129,,,,,Round megabytes sent
42130,,,,,metric
42131,,,,,0.379761
42132,,,,,1178
42133,,,,,Chosen CW
42134,,,,,metric
42135,,,,,128.0
42136,,,,,1178
42137,,,,,Station count
42138,,,,,metric
42139,,,,,14.0
42140,,,,,1178
42141,,,,,Current throughput
42142,,,,,metric
42143,,,,,37.250065
42144,,,,,1178
42145,,,,,Fairness index
42146,,,,,metric
42147,,,,,0.970017
42148,,,,,1178
42149,,,,,Observation 0
42150,,,,,metric
42151,,,,,0.5617240778605144
42152,,,,,1178
42153,,,,,loss
42154,,,,,metric
42155,,,,,0.0019715044495023848
42156,,,,,1178
42157,,,,,Observation 1
42158,,,,,metric
42159,,,,,0.031056457410436104
42160,,,,,1178
42161,,,,,loss
42162,,,,,metric
42163,,,,,0.0019715044495023848
42164,,,,,1179
42165,,,,,Round reward
42166,,,,,metric
42167,,,,,0.521240234375
42168,,,,,1179
42169,,,,,Per-ep reward
42170,,,,,metric
42171,,,,,584.623046875
42172,,,,,1179
42173,,,,,Megabytes sent
42174,,,,,metric
42175,,,,,332.5810557901859
42176,,,,,1179
42177,,,,,Round megabytes sent
42178,,,,,metric
42179,,,,,0.39093
42180,,,,,1179
42181,,,,,Chosen CW
42182,,,,,metric
42183,,,,,128.0
42184,,,,,1179
42185,,,,,Station count
42186,,,,,metric
42187,,,,,14.0
42188,,,,,1179
42189,,,,,Current throughput
42190,,,,,metric
42191,,,,,37.216557
42192,,,,,1179
42193,,,,,Fairness index
42194,,,,,metric
42195,,,,,0.971409
42196,,,,,1179
42197,,,,,Observation 0
42198,,,,,metric
42199,,,,,0.5615179208914438
42200,,,,,1179
42201,,,,,loss
42202,,,,,metric
42203,,,,,0.0019715044495023848
42204,,,,,1179
42205,,,,,Observation 1
42206,,,,,metric
42207,,,,,0.030756219911832177
42208,,,,,1179
42209,,,,,loss
42210,,,,,metric
42211,,,,,0.0019715044495023848
42212,,,,,1180
42213,,,,,Round reward
42214,,,,,metric
42215,,,,,0.44677734375
42216,,,,,1180
42217,,,,,Per-ep reward
42218,,,,,metric
42219,,,,,585.06982421875
42220,,,,,1180
42221,,,,,Megabytes sent
42222,,,,,metric
42223,,,,,332.9161387979984
42224,,,,,1180
42225,,,,,Round megabytes sent
42226,,,,,metric
42227,,,,,0.335083
42228,,,,,1180
42229,,,,,Chosen CW
42230,,,,,metric
42231,,,,,128.0
42232,,,,,1180
42233,,,,,Station count
42234,,,,,metric
42235,,,,,14.0
42236,,,,,1180
42237,,,,,Current throughput
42238,,,,,metric
42239,,,,,37.216557
42240,,,,,1180
42241,,,,,Fairness index
42242,,,,,metric
42243,,,,,0.972393
42244,,,,,1180
42245,,,,,Observation 0
42246,,,,,metric
42247,,,,,0.5615391289194425
42248,,,,,1180
42249,,,,,loss
42250,,,,,metric
42251,,,,,0.0019715044495023848
42252,,,,,1180
42253,,,,,Observation 1
42254,,,,,metric
42255,,,,,0.03066821312193957
42256,,,,,1180
42257,,,,,loss
42258,,,,,metric
42259,,,,,0.0019715044495023848
42260,,,,,1181
42261,,,,,Round reward
42262,,,,,metric
42263,,,,,0.551025390625
42264,,,,,1181
42265,,,,,Per-ep reward
42266,,,,,metric
42267,,,,,585.620849609375
42268,,,,,1181
42269,,,,,Megabytes sent
42270,,,,,metric
42271,,,,,333.32940781116486
42272,,,,,1181
42273,,,,,Round megabytes sent
42274,,,,,metric
42275,,,,,0.413269
42276,,,,,1181
42277,,,,,Chosen CW
42278,,,,,metric
42279,,,,,128.0
42280,,,,,1181
42281,,,,,Station count
42282,,,,,metric
42283,,,,,14.0
42284,,,,,1181
42285,,,,,Current throughput
42286,,,,,metric
42287,,,,,37.261234
42288,,,,,1181
42289,,,,,Fairness index
42290,,,,,metric
42291,,,,,0.973711
42292,,,,,1181
42293,,,,,Observation 0
42294,,,,,metric
42295,,,,,0.561772379775842
42296,,,,,1181
42297,,,,,loss
42298,,,,,metric
42299,,,,,0.0019715044495023848
42300,,,,,1181
42301,,,,,Observation 1
42302,,,,,metric
42303,,,,,0.030552813313529815
42304,,,,,1181
42305,,,,,loss
42306,,,,,metric
42307,,,,,0.0019715044495023848
42308,,,,,1182
42309,,,,,Round reward
42310,,,,,metric
42311,,,,,0.5361328125
42312,,,,,1182
42313,,,,,Per-ep reward
42314,,,,,metric
42315,,,,,586.156982421875
42316,,,,,1182
42317,,,,,Megabytes sent
42318,,,,,metric
42319,,,,,333.73150780797005
42320,,,,,1182
42321,,,,,Round megabytes sent
42322,,,,,metric
42323,,,,,0.4021
42324,,,,,1182
42325,,,,,Chosen CW
42326,,,,,metric
42327,,,,,128.0
42328,,,,,1182
42329,,,,,Station count
42330,,,,,metric
42331,,,,,14.0
42332,,,,,1182
42333,,,,,Current throughput
42334,,,,,metric
42335,,,,,37.283573
42336,,,,,1182
42337,,,,,Fairness index
42338,,,,,metric
42339,,,,,0.974968
42340,,,,,1182
42341,,,,,Observation 0
42342,,,,,metric
42343,,,,,0.5617439310749371
42344,,,,,1182
42345,,,,,loss
42346,,,,,metric
42347,,,,,0.0019715044495023848
42348,,,,,1182
42349,,,,,Observation 1
42350,,,,,metric
42351,,,,,0.03063346022385986
42352,,,,,1182
42353,,,,,loss
42354,,,,,metric
42355,,,,,0.0019715044495023848
42356,,,,,1183
42357,,,,,Round reward
42358,,,,,metric
42359,,,,,0.551025390625
42360,,,,,1183
42361,,,,,Per-ep reward
42362,,,,,metric
42363,,,,,586.7080078125
42364,,,,,1183
42365,,,,,Megabytes sent
42366,,,,,metric
42367,,,,,334.1447768211365
42368,,,,,1183
42369,,,,,Round megabytes sent
42370,,,,,metric
42371,,,,,0.413269
42372,,,,,1183
42373,,,,,Chosen CW
42374,,,,,metric
42375,,,,,128.0
42376,,,,,1183
42377,,,,,Station count
42378,,,,,metric
42379,,,,,14.0
42380,,,,,1183
42381,,,,,Current throughput
42382,,,,,metric
42383,,,,,37.305912
42384,,,,,1183
42385,,,,,Fairness index
42386,,,,,metric
42387,,,,,0.975598
42388,,,,,1183
42389,,,,,Observation 0
42390,,,,,metric
42391,,,,,0.5618464760979016
42392,,,,,1183
42393,,,,,loss
42394,,,,,metric
42395,,,,,0.0019715044495023848
42396,,,,,1183
42397,,,,,Observation 1
42398,,,,,metric
42399,,,,,0.030661995574403012
42400,,,,,1183
42401,,,,,loss
